       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00    795.36   1057.32
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00    827.47   1067.56
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00    883.53   1161.49
    0.00      0.00      0.00      0.00      0.00      0.00      0.51      0.00      0.00      0.00    877.46   1184.62
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00    976.77   1263.71
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00    922.14   1266.59
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    802.55   1020.13
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00    813.81   1111.58
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.33      0.00      0.00   1055.81   1355.08
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00    881.70   1123.30
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00    753.07    980.53
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00    891.86   1131.82
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00    814.38   1136.50
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00    902.52   1191.43
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00    909.27   1221.82
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00    824.24   1122.71
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00    739.44   1039.79
    0.00      0.00      0.00      0.00      0.00      0.00      0.57      0.00      0.00      0.00    819.03   1128.79
    0.00      0.00      0.00      0.00      0.00      0.00      0.23      0.00      0.00      0.00    900.26   1110.32
    0.00      0.00      0.00      0.00      0.00      0.00      0.23      0.00      0.00      0.00    917.76   1141.22
    0.00      0.00      0.00      0.00      0.00      0.00      0.23      0.00      0.00      0.00    922.01   1198.53
    0.00      0.00      0.00      0.00      0.00      0.00      0.23      0.00      0.00      0.00    950.62   1176.96
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.33      0.00      0.00    511.59    598.79
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    349.80    449.82
    0.00      0.00      0.00      0.00      0.00      0.00      0.51      0.00      0.00      0.00    446.52    528.41
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00    988.79   1362.54
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1294.45   1715.00
    0.00      0.00      0.00      0.00      0.00      0.00      0.51      0.00      0.00      0.00   1172.09   1565.49
    0.00      0.00      0.00      0.00      0.00      0.00      0.51      0.00      0.00      0.00   1063.34   1433.93
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00   1223.87   1673.48
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1018.78   1418.92
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1150.04   1526.30
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1503.85   2044.51
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00   1103.99   1546.49
    0.00      0.00      0.00      0.00      0.00      0.00      0.57      0.00      0.00      0.00   1014.61   1495.12
    0.00      0.00      0.00      0.00      0.00      0.00      0.23      0.00      0.00      0.00   1187.48   1628.88
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1212.81   1640.78
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.33      0.00      0.00   1117.02   1581.64
    0.00      0.00      0.00      0.00      0.00      0.00      0.23      0.00      0.00      0.00   1046.06   1443.36
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00   1201.68   1558.18
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00   1059.43   1501.25
    0.00      0.00      0.00      0.00      0.00      0.00      0.51      0.00      0.00      0.00   1127.32   1482.83
    0.00      0.00      0.00      0.00      0.00      0.00      0.51      0.00      0.00      0.00   1077.46   1526.62
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00   1150.17   1592.55
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00   1106.30   1530.40
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00   1115.04   1547.85
    0.00      0.00      0.00      0.00      0.00      0.00      0.51      0.00      0.00      0.00   1155.11   1549.43
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00   1071.60   1467.99
    0.00      0.00      0.00      0.00      0.00      0.00      0.51      0.00      0.00      0.00   1156.90   1588.36
    0.00      0.00      0.00      0.00      0.00      0.00      0.23      0.33      0.00      0.00   1103.33   1543.17
    0.00      0.00      0.00      0.00      0.00      0.00      0.23      0.00      0.00      0.00   1191.94   1588.19
    0.00      0.00      0.00      0.00      0.00      0.00      0.23      0.00      0.00      0.00    973.98   1413.01
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00   1172.45   1637.03
    0.00      0.00      0.00      0.00      0.00      0.00      0.23      0.00      0.00      0.00   1247.46   1726.31
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.23      0.00      0.00      0.00   1239.54   1635.65
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00   1172.03   1596.20
    0.00      0.00      0.00      0.00      0.00      0.00      0.23      0.00      0.00      0.00   1297.40   1632.62
    0.00      0.00      0.00      0.00      0.00      0.00      0.23      0.00      0.00      0.00   1144.37   1533.86
    0.00      0.00      0.00      0.00      0.00      0.00      0.57      0.00      0.00      0.00   1474.00   2033.92
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00   1123.21   1575.29
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00   1037.81   1479.69
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.33      0.00      0.00   1110.20   1534.45
    0.00      0.00      0.00      0.00      0.00      0.00      0.57      0.00      0.00      0.00   1142.78   1613.72
    0.00      0.00      0.00      0.00      0.00      0.00      0.23      0.00      0.00      0.00   1002.79   1428.71
    0.00      0.00      0.00      0.00      0.00      0.00      0.23      0.00      0.00      0.00   1275.16   1673.16
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00   1099.73   1537.98
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00   1156.35   1602.28
    0.00      0.00      0.00      0.00      0.00      0.00      0.51      0.00      0.00      0.00   1284.62   1625.62
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00   1113.73   1555.76
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00   1159.91   1572.10
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00   1198.99   1667.12
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00   1035.10   1431.73
    0.00      0.00      0.00      0.00      0.00      0.00      0.84      0.00      0.00      0.00   1052.19   1496.19
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00   1039.56   1461.01
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00    928.19   1291.11
    0.00      0.00      0.00      0.00      0.00      0.00      0.23      0.33      0.00      0.00   1248.86   1658.64
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.23      0.00      0.00      0.00   1169.15   1549.81
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00   1145.04   1522.95
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00    999.37   1445.55
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00   1083.44   1543.96
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1265.58   1694.71
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00   1212.62   1660.85
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00   1118.20   1551.16
