       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1505.93  117956.9
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1428.45  144628.8
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1260.60  129470.8
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.33      0.00      0.00   1480.25  142591.1
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1293.07  138297.4
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1540.77  129895.8
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1571.99  146551.2
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1589.94  128521.2
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1291.56  127025.8
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1477.40  163600.4
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1242.26  137909.4
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1508.83  134107.5
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1368.90  122237.5
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1556.69  142810.5
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.33      0.00      0.00   1498.15  138495.4
    0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00   1333.87  136336.6
    0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00   1336.65  130011.6
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00   1535.06  137764.3
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1467.18  121980.9
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1821.96  180715.7
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1313.91  121010.5
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1384.37  146836.3
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1446.22  137199.1
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1380.94  131696.0
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1476.49  133713.3
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1440.59  143583.4
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1571.09  162457.2
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.33      0.00      0.00   1431.28  134153.3
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1492.90  137557.3
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1524.55  134937.5
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1335.09  131287.1
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00   1364.34  131021.0
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1689.84  143633.0
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1542.43  156722.7
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1363.74  138018.2
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.33      0.00      0.00   1399.71  151788.3
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1282.88  119342.0
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1399.84  139321.4
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1548.49  136001.9
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1462.71  142732.4
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1537.13  136355.4
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1160.84  117470.6
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00   1460.89  123999.1
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1544.83  160593.0
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1376.70  138910.4
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1442.24  130190.3
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1759.10  168718.5
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1379.27  149674.8
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1274.50  125874.3
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.33      0.00      0.00   1477.81  118067.5
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1377.99  125506.7
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1439.62  150248.2
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1431.29  146456.2
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1615.19  118436.4
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1536.34  141860.2
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1339.08  127793.1
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1346.49  131665.9
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1239.26  117963.7
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1342.03  140206.5
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1423.15  121233.6
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00   1391.45  119445.8
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1455.14  137997.1
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1502.83  142426.2
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.33      0.00      0.00   1447.23  116215.2
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1241.46  112739.2
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1294.07  138695.5
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00   1381.06  143202.1
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1405.19  132020.1
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1251.21  123879.4
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1302.55  119577.5
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1429.21  139820.0
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1370.60  124721.5
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1696.82  193352.1
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00   1395.25  136963.1
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1599.63  131934.5
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1440.06  120296.9
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00   1234.55  136982.2
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.33      0.00      0.00   1563.22  157989.9
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1272.54  121243.7
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1511.50  151768.3
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00   1490.42  140729.7
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1489.60  141036.8
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1487.13  141446.6
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1585.64  120179.6
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1462.14  158040.8
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1310.06  126315.4
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1435.44  130899.1
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00   1388.09  131502.9
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.33      0.00      0.00   1376.11  130439.6
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1437.79  151397.5
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1331.04  137606.6
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1458.80  141890.0
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1440.64  134201.8
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1607.23  157568.3
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1355.93  127907.1
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1543.16  148675.6
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1485.00  140018.0
    0.00      0.00      0.00      0.00      0.00      0.00      0.78      0.00      0.00      0.00   1221.22  117561.5
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1543.33  151753.4
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1436.99  134821.0
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1865.81  164911.6
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1639.49  148103.1
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1356.54  125981.6
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1319.24  122382.0
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1558.67  147014.5
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.33      0.00      0.00   1501.11  138750.8
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1542.90  137921.1
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1222.27  121797.2
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1569.69  137529.2
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1423.00  141233.2
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1273.29  114150.6
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00   1449.23  128105.8
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1421.78  129695.5
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1592.25  137164.7
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00   1513.82  146271.9
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1523.57  140439.7
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1534.88  124794.2
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1688.52  136632.6
    0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00   1438.92  143880.3
    0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00   1712.54  149670.0
    0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00   1323.66  125191.7
    0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00   1399.99  129183.0
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00   1420.12  132745.7
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1476.32  129445.5
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1302.11  123497.4
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1768.92  151639.7
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1496.27  135546.3
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1864.87  164278.5
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1474.79  117666.0
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1575.28  131052.1
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00   1225.41  143889.6
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1525.47  121506.8
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1497.30  126104.4
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1433.80  140608.8
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00   1411.71  123678.3
    0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00   1399.29  121819.6
    0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00   1484.72  138884.6
    0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00   1603.37  108831.0
    0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00   1465.22  129186.0
    0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00   1194.86  128774.4
    0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00   1662.87  135120.8
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00   1547.32  149343.9
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1627.03  130005.5
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1225.30  113761.3
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00   1343.78  128203.5
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1522.78  133362.3
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1745.47  154710.4
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1318.78  116468.9
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1368.69  120455.8
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00   1394.03  121825.6
    0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00   1332.77  112821.4
    0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00   1404.13  125833.2
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00   1300.23  129517.6
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1561.91  136636.7
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1796.74  164749.4
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1587.75  129461.9
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1530.96  123526.4
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1571.10  162905.5
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1591.48  137040.5
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1382.43  114446.5
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00   1733.85  138781.2
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1634.53  144085.2
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1517.04  157140.8
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1419.11  130605.3
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1623.59  153719.9
    0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00   1563.69  133305.4
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1455.86  126281.7
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00   1677.68  115783.6
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1474.22  154054.5
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00   1494.63  110462.1
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1569.23  124235.9
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1386.52  128014.0
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1359.31  137006.0
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1517.60  128034.5
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1443.60  136221.3
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1671.49  125269.6
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00   1457.31  153635.8
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1430.13  131382.4
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1659.82  135743.0
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1363.33  119735.8
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1495.68  96922.75
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1836.04  168229.2
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1317.46  129423.8
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1652.48  132731.6
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1584.04  143669.3
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00   1447.78  125474.1
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1309.92  123025.8
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1585.41  135081.6
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1438.15  119037.4
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00   1282.59  128818.2
    0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00   1602.47  130992.3
    0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00   1478.84  134228.4
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1417.79  139226.4
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1476.51  122590.1
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1343.31  144733.0
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1443.69  123208.4
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1409.19  116227.3
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1440.18  149967.3
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1569.51  142484.4
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1491.11  129648.7
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1384.51  137264.2
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1594.52  117637.6
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00   1323.75  117581.8
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1482.53  150345.5
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1548.24  133574.6
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00   1473.47  131304.5
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1454.07  129918.6
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1660.66  132071.8
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1626.60  157988.0
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1433.43  135228.8
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1597.35  116150.8
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00   1415.59  132703.5
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1512.15  133482.5
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1387.00  118932.0
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1224.93  120415.0
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1518.54  139968.5
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1393.71  124312.0
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1639.54  134589.4
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1354.06  139660.5
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1491.47  151929.0
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1370.71  132719.6
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00   1693.35  128564.0
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1335.50  117393.4
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1597.47  123249.4
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1394.89  119864.8
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00   1336.32  117496.7
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1271.42  130096.0
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1485.09  133297.5
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1413.38  137176.1
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00   1493.28  145011.8
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1441.82  125216.1
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    751.46    767.22
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    600.20    588.20
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    607.74    650.70
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    852.90    878.58
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    537.51    549.22
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    747.88    744.03
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    695.96    692.51
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00    485.75    480.84
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00    953.59  40543.74
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1298.82  106946.5
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1466.02  125564.3
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1354.90  107584.9
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1598.47  139179.2
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1416.44  126582.9
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1246.20  142192.0
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1772.04  188177.8
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1419.81  114762.5
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1596.24  134039.2
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1472.04  145672.2
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1376.18  149616.7
