       em4        
 KB/s in  KB/s out
 1291.92   1283.57
 1191.98   1163.69
 1400.29   1373.11
 1279.40   1268.35
 1373.98   1352.50
 1535.41   1543.12
 1439.04   1422.50
 1480.63   1453.00
 1135.52   1118.73
 1512.01   1487.77
       em4        
 KB/s in  KB/s out
 1137.29   1109.27
  992.84    970.45
 1379.85   1368.23
 1279.22   1270.96
 1301.60   1261.53
 1255.44   1232.59
 1429.79   1469.46
 1502.49   1481.37
 1493.45   1461.53
 1408.73   1376.13
 1309.64   1277.82
 1361.88   1335.32
 1543.10   1505.58
 1283.72   1324.86
  963.91    965.50
 1241.51   1205.64
 1366.42   1344.97
 1273.55   1248.66
 1213.11   1205.44
 1379.01   1355.10
 1493.26   1542.43
 1250.76   1208.98
       em4        
 KB/s in  KB/s out
 1361.90   1330.36
 1268.32   1264.28
 1356.53   1324.75
 1235.84   1207.26
 1359.15   1335.10
  997.77   1045.52
 1429.61   1399.55
 1401.12   1359.63
 1591.96   1554.62
 1295.74   1269.18
 1155.69   1143.33
 1449.95   1434.51
 1607.64   1630.25
 1556.97   1524.54
 1612.46   1566.72
 1464.94   1443.46
 1433.04   1406.87
 1587.32   1552.55
 1562.58   1543.65
 1534.11   1570.45
 1385.16   1360.41
 1335.69   1317.39
       em4        
 KB/s in  KB/s out
 1474.16   1448.88
 1440.24   1423.01
 1388.33   1366.48
 1412.96   1392.15
 1367.40   1414.91
 1191.94   1179.21
 1224.31   1197.34
 1252.61   1250.14
 1257.34   1229.64
 1334.01   1311.45
 1435.42   1400.50
 1397.89   1448.61
 1278.75   1246.68
 1249.01   1239.86
 1410.17   1376.02
 1482.19   1435.61
 1447.13   1419.57
 1171.27   1148.51
 1398.11   1467.14
 1384.67   1366.78
 1472.90   1446.17
 1571.25   1548.28
       em4        
 KB/s in  KB/s out
 1399.90   1364.56
 1551.10   1512.24
 1277.90   1266.03
 1371.95   1436.65
 1377.43   1329.98
 1198.39   1188.04
 1387.35   1361.70
 1333.40   1293.69
 1455.62   1441.30
 1395.66   1361.71
 1210.39   1270.88
 1297.91   1286.58
 1443.72   1396.24
 1495.84   1473.80
 1471.12   1452.11
 1404.98   1363.39
 1198.29   1180.52
 1317.46   1304.99
 1398.54   1473.48
 1454.02   1428.23
 1495.03   1491.04
 1351.09   1317.78
       em4        
 KB/s in  KB/s out
 1383.55   1364.11
 1456.85   1422.43
 1086.08   1055.17
 1263.36   1339.34
 1347.77   1313.73
 1256.84   1243.83
 1245.79   1221.39
  964.33    985.08
  145.68    193.50
  194.24    298.09
  175.41    264.38
  190.60    234.65
  215.82    253.41
  236.29    296.64
  207.04    246.18
  138.76    151.73
  107.91    175.67
   55.50    169.84
   16.18      3.48
   11.51      2.57
    0.12      0.00
    0.12      0.00
       em4        
 KB/s in  KB/s out
    0.12      0.00
 1114.00   1405.62
 2074.36   1900.33
 2604.26   2342.44
 2805.41   2406.92
 2705.66   2395.59
 2495.28   2253.43
 2152.35   2014.38
 1836.85   1748.25
 1370.97   1410.27
 1477.51   1506.67
 1686.77   1612.46
 1306.55   1337.64
 1386.46   1368.56
 1479.07   1454.13
 1477.67   1402.04
 1515.98   1491.43
 1487.32   1453.73
 1484.05   1502.39
 1551.57   1495.81
 1543.72   1523.07
 1436.50   1445.32
       em4        
 KB/s in  KB/s out
 1527.28   1446.99
 1513.08   1486.16
 1292.62   1363.11
 1651.84   1593.17
 1475.62   1423.08
 1408.17   1440.17
 1633.66   1545.09
 1428.36   1398.75
 1301.91   1316.71
 1576.61   1507.67
 1331.00   1362.45
 1488.57   1425.98
 1314.94   1329.97
 1433.48   1432.86
 1464.93   1433.89
 1302.47   1279.84
 1594.50   1542.53
 1402.73   1417.88
 1420.22   1383.45
 1499.09   1448.27
 1298.19   1330.92
 1439.82   1385.64
       em4        
 KB/s in  KB/s out
 1504.77   1496.92
 1498.27   1438.16
 1509.87   1485.27
 1318.49   1318.09
 1472.46   1468.39
 1300.67   1305.23
 1503.53   1454.32
 1601.73   1552.87
 1224.67   1256.09
 1446.32   1386.91
 1354.77   1385.73
 1452.30   1446.13
 1500.54   1471.91
 1475.27   1416.39
 1437.32   1387.45
 1369.57   1364.16
 1402.88   1448.12
 1547.71   1500.51
 1416.06   1401.60
 1441.27   1410.74
 1575.03   1510.92
 1234.15   1255.83
       em4        
 KB/s in  KB/s out
 1628.53   1581.76
 1526.48   1501.63
 1329.50   1307.90
 1389.67   1354.30
 1484.68   1453.91
 1353.14   1319.20
 1513.78   1480.14
