       p2p2       
 KB/s in  KB/s out
 1293.05  120860.6
 1225.08  127015.5
 1424.37  126782.7
 1312.10  109558.6
 1223.16  120216.6
 1246.17  119558.3
 1097.12  126904.7
 1308.83  114684.7
 1359.31  123215.3
 1322.37  126103.1
 1229.26  134078.5
 1172.65  115014.0
 1241.75  117066.2
 1346.98  126145.7
       p2p2       
 KB/s in  KB/s out
 1360.27  109953.1
 1126.58  118018.2
 1256.00  127765.1
 1443.49  117429.1
 1153.82  115381.1
 1090.92  117046.9
 1284.81  123880.3
 1298.82  118786.9
 1261.41  125805.6
 1137.41  122772.8
 1329.30  120300.4
 1284.43  102070.5
 1225.33  115522.6
 1115.25  115336.1
 1205.96  115151.0
 1354.07  120589.7
 1103.51  118342.4
  733.49  40787.93
  637.72    605.06
  514.49    409.58
 1027.04  34139.38
 1182.86  114159.2
       p2p2       
 KB/s in  KB/s out
 1177.10  114670.9
 1222.03  114083.4
 1336.70  115178.1
 1196.57  125003.5
 1141.24  103427.9
 1235.14  117221.9
 1168.96  110197.6
 1418.93  125187.1
 1135.22  107332.7
 1067.23  118381.6
 1322.88  114952.4
 1343.75  116211.4
 1156.59  118493.3
 1167.08  113073.3
 1166.82  113807.8
 1141.41  111688.0
 1390.28  118826.1
 1313.35  118338.0
 1164.45  100911.7
 1142.38  115745.3
 1279.50  118984.6
 1258.16  122220.9
       p2p2       
 KB/s in  KB/s out
 1190.93  123077.4
 1386.83  123054.8
 1191.20  115380.4
 1105.39  112366.5
 1250.84  113539.8
 1386.90  123321.8
 1248.16  113226.3
 1263.38  126152.9
 1148.80  124607.8
 1292.28  114604.5
 1243.52  112570.7
 1287.30  115239.1
 1016.87  107369.4
 1067.16  122928.7
 1363.22  122603.8
 1195.73  115460.9
 1128.94  119067.5
 1326.51  124931.9
 1118.16  116860.3
 1389.57  125295.1
 1347.05  127877.7
 1183.41  112508.8
       p2p2       
 KB/s in  KB/s out
 1200.59  116132.7
 1048.52  113836.2
 1307.99  118695.4
 1324.85  126850.7
 1165.15  106011.6
 1150.88  119762.8
 1074.77  109159.1
 1409.82  117154.2
 1281.26  112896.5
 1167.06  106037.1
 1211.21  109403.6
 1176.92  115480.1
 1468.82  109845.5
 1179.14  120307.5
  997.96  90644.98
  590.61    507.70
  552.88    502.40
  702.47    598.23
  510.87    493.29
  599.35    525.60
  507.25    458.75
  341.91    324.87
       p2p2       
 KB/s in  KB/s out
  598.90  18304.90
  561.09  37896.05
  693.25  41013.89
  683.17  32805.17
  564.90  24182.53
  583.96  38578.70
  585.32  16833.64
  771.96  35486.17
  551.68   8941.63
  489.42  27456.26
  618.48  30956.49
  709.05  39870.71
  711.09  18545.07
  493.61  15388.01
  669.59  24398.49
  574.13  36058.66
  659.10  20922.24
  674.74  37382.15
  593.83  27863.09
  543.14  22346.74
  580.52  34812.45
  713.20  24367.76
       p2p2       
 KB/s in  KB/s out
  553.26  18591.37
  629.28  29293.03
  855.17  32546.38
  662.48  20915.54
  646.85  27212.75
  613.37  22562.25
  746.85  29723.17
  678.71  27051.75
  598.19  29030.27
  732.36  26281.34
  848.34  30736.77
  627.74  26845.88
  476.71  14727.44
  628.39  24226.97
  772.55  27419.89
  592.26  22351.69
  634.96  26381.05
  511.36  17812.48
  613.36  42600.92
  757.68  27965.25
  624.49  12974.36
  580.02  42558.66
       p2p2       
 KB/s in  KB/s out
  663.23  35370.35
  559.84  33846.79
  602.27  25253.36
  519.66  18792.11
  705.90  25194.98
  520.43  22225.22
  620.75  18268.36
  710.64  38697.08
  642.43  21615.89
  625.03  19373.40
  743.30  26646.68
  480.52  18329.28
  755.53  34020.21
  730.91  33937.89
  657.37  26760.60
  387.55  23048.34
  778.65   4136.82
  538.73    526.99
  485.86    427.62
  717.85  70759.41
 1158.68  126312.8
 1071.54  104327.9
       p2p2       
 KB/s in  KB/s out
  900.37  73160.63
 1142.23  114169.5
  662.78  72352.26
  859.01  102279.3
  940.12  120658.5
 1080.68  100389.5
 1129.43  114637.9
 1024.04  110007.9
  933.23  119133.0
 1055.45  111636.5
 1089.82  134608.9
  918.53  121306.4
  804.87  97362.19
  894.11  114790.8
  963.82  116868.8
 1020.70  113204.7
 1076.59  99471.47
  999.78  117133.7
 1044.27  112152.0
  951.63  94069.89
  942.17  93710.70
  968.37  108999.1
       p2p2       
 KB/s in  KB/s out
  919.81  116195.5
  956.21  84530.08
 1066.95  129570.7
 1139.73  113426.2
  862.92  134018.5
  733.75  69315.86
 1007.59  97050.15
 1013.63  112661.4
 1032.42  90495.25
 1157.81  131468.1
  714.36  99225.61
  992.24  79373.23
  752.98  80700.26
 1016.00  121373.4
 1233.21  108433.2
  847.96  110901.0
  884.14  108996.6
 1065.15  134288.8
 1064.10  79363.43
 1019.95  78389.08
 1037.81  148204.6
 1149.25  136981.3
       p2p2       
 KB/s in  KB/s out
  824.02  127512.8
 1419.79  129174.0
  941.70  106311.8
 1249.94  135326.9
  692.40  100266.3
 1098.23  127596.4
 1002.40  129598.5
 1113.79  142241.0
 1046.34  115415.6
  776.63  97641.57
 1114.59  127563.3
 1037.59  87628.42
  748.77  107914.9
  547.65    476.59
  444.54    384.48
  619.97    532.21
 1693.64  233662.9
