       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  609817.7  39869.53
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  116335.8   5523.42
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  232599.1   1760.61
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00  178672.5  28073.62
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  451238.3  74119.92
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  284579.4   5564.52
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  408004.9  30468.45
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00  383974.7  85997.28
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  198401.5  95850.28
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.33      0.00      0.00  256521.4  56083.57
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  148858.4  65645.01
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  205400.3   6194.58
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00  127947.6  55638.30
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  221417.1  92146.02
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  376417.2  43847.49
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  693226.6  106303.1
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.33      0.00      0.00  463431.4  95938.49
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  195661.3  34276.49
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  291351.4  83429.72
    0.00      0.00      0.00      0.00      0.00      0.00      0.33      0.00      0.00      0.00  403884.7  59736.50
