       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1263.53   1267.56
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1466.81   1202.76
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1749.13   1291.10
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00   1266.66   1326.95
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00    749.45    669.52
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00   1537.96   1252.15
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1159.60   1085.91
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00   1442.10    967.60
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1624.65   1060.82
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1144.36    985.27
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1410.45    754.45
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1583.92   1750.27
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00   1602.74   1043.43
    0.00      0.00      0.00      0.00      0.00      0.00      0.51      0.00      0.00      0.00   1408.67   1700.46
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00   1511.01   1105.59
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1512.07   1049.66
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00   1408.40    976.49
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1168.95    834.34
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00   1436.62    987.32
    0.00      0.00      0.00      0.00      0.00      0.00      0.29      0.00      0.00      0.00   1084.20    810.63
    0.00      0.00      0.00      0.00      0.00      0.00      0.23      0.00      0.00      0.00   1267.17   1080.67
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00   1307.15   1462.68
    0.00      0.00      0.00      0.00      0.00      0.00      0.51      0.00      0.00      0.00   1194.41   1158.16
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00   1303.47   1007.47
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1527.93   1770.69
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00    898.79    758.09
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00    947.15    530.43
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00   1917.69   1764.01
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00   1503.42    861.81
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00   1600.54   1799.59
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00   1046.73    898.77
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1266.83   1172.67
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00   2085.48   1717.81
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00   1314.28   1086.41
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1717.14   1708.13
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1406.42   1382.17
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00   1565.38   1231.62
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00   1212.12    969.14
    0.00      0.00      0.00      0.00      0.00      0.00      0.57      0.00      0.00      0.00   1462.89    976.81
    0.00      0.00      0.00      0.00      0.00      0.00      0.57      0.00      0.00      0.00   1881.15   1803.50
    0.00      0.00      0.00      0.00      0.00      0.00      0.23      0.00      0.00      0.00   1767.46   1880.58
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00   1357.94    765.26
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1462.98   1444.84
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   2063.69   2339.33
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00   1550.96   1184.32
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00   1515.86   1224.60
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00   1210.95    742.45
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00   1126.99    957.22
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1341.68   1527.28
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1251.61    949.98
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1587.46   1244.68
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1741.57   1691.62
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1243.14   1309.56
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00   1477.72    921.25
    0.00      0.00      0.00      0.00      0.00      0.00      0.23      0.00      0.00      0.00   1588.60   1066.30
    0.00      0.00      0.00      0.00      0.00      0.00      0.23      0.00      0.00      0.00   1100.52   1070.68
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00    809.45   1022.66
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00   1540.05   1063.14
    0.00      0.00      0.00      0.00      0.00      0.00      0.51      0.00      0.00      0.00   1696.36   1241.71
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00   1355.22   1155.30
    0.00      0.00      0.00      0.00      0.00      0.00      0.23      0.00      0.00      0.00   1499.20   1535.75
    0.00      0.00      0.00      0.00      0.00      0.00      0.23      0.00      0.00      0.00   1555.97   1596.32
    0.00      0.00      0.00      0.00      0.00      0.00      0.23      0.00      0.00      0.00   1579.97   1112.51
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00   1411.02   1120.21
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00   1251.04    880.58
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1627.59   1653.83
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00   1320.67    914.36
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00   1501.02   1163.94
    0.00      0.00      0.00      0.00      0.00      0.00      0.23      0.00      0.00      0.00   1233.53    976.03
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00   1381.62   1061.19
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00   1566.20   1197.85
    0.00      0.00      0.00      0.00      0.00      0.00      0.51      0.00      0.00      0.00   1648.14   1095.56
    0.00      0.00      0.00      0.00      0.00      0.00      0.51      0.00      0.00      0.00   1506.67    872.86
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00   1202.52   1477.60
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1602.46   1220.82
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1556.26   1163.00
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1629.61   1352.73
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00   1807.20   1823.20
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00   1372.59   1134.95
    0.00      0.00      0.00      0.00      0.00      0.00      0.23      0.00      0.00      0.00   1085.44   1125.38
    0.00      0.00      0.00      0.00      0.00      0.00      0.23      0.00      0.00      0.00    815.78    741.26
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00   1292.25    949.34
    0.00      0.00      0.00      0.00      0.00      0.00      0.23      0.00      0.00      0.00   1636.39   1313.36
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00   1163.54    869.48
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00   1579.04   1354.56
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1490.85    986.50
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1420.06    935.79
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1294.68   1147.24
    0.00      0.00      0.00      0.00      0.00      0.00      0.51      0.00      0.00      0.00   1546.36   1231.18
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00   1338.77    963.72
    0.00      0.00      0.00      0.00      0.00      0.00      0.51      0.00      0.00      0.00   1834.21   1817.51
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00   1657.36   1615.99
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00    952.57    467.19
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00   1507.77   1578.84
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00   1318.24   1041.52
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00   1302.80   1126.42
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00   1473.13   1192.43
    0.00      0.00      0.00      0.00      0.00      0.00      0.23      0.00      0.00      0.00   1452.51   1367.69
    0.00      0.00      0.00      0.00      0.00      0.00      0.23      0.00      0.00      0.00   1457.56   1220.22
    0.00      0.00      0.00      0.00      0.00      0.00      0.23      0.00      0.00      0.00   1156.94    791.16
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1240.05   1034.97
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00   1522.45   1204.84
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00   1348.10   1113.10
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1615.71   1638.24
    0.00      0.00      0.00      0.00      0.00      0.00      0.23      0.00      0.00      0.00   1095.09    798.67
    0.00      0.00      0.00      0.00      0.00      0.00      0.23      0.00      0.00      0.00   1676.71    950.56
    0.00      0.00      0.00      0.00      0.00      0.00      0.57      0.00      0.00      0.00   1366.94    944.02
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00   1733.24   1556.75
    0.00      0.00      0.00      0.00      0.00      0.00      0.57      0.00      0.00      0.00   1462.79   1751.60
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.23      0.00      0.00      0.00   1212.41   1220.01
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00   1395.45    978.71
    0.00      0.00      0.00      0.00      0.00      0.00      0.23      0.00      0.00      0.00   1413.10    875.33
    0.00      0.00      0.00      0.00      0.00      0.00      0.23      0.00      0.00      0.00   1543.33   1487.95
    0.00      0.00      0.00      0.00      0.00      0.00      0.23      0.00      0.00      0.00   1403.01   1537.37
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00   1282.15   1455.37
    0.00      0.00      0.00      0.00      0.00      0.00      0.51      0.00      0.00      0.00   1363.29   1029.29
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00   1532.56   1191.81
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1637.54   1067.44
    0.00      0.00      0.00      0.00      0.00      0.00      0.23      0.00      0.00      0.00   1499.89   1541.06
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00   1156.32    643.32
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00   1571.97   1199.34
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00   1238.01    606.27
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00   1094.61    841.71
    0.00      0.00      0.00      0.00      0.00      0.00      0.51      0.00      0.00      0.00   1420.74    954.67
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00   1535.56   1194.38
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00   2092.36   1826.43
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00   1329.44   1151.85
    0.00      0.00      0.00      0.00      0.00      0.00      0.23      0.00      0.00      0.00   1504.27   1301.30
    0.00      0.00      0.00      0.00      0.00      0.00      0.23      0.00      0.00      0.00   1305.35   1289.93
    0.00      0.00      0.00      0.00      0.00      0.00      0.23      0.00      0.00      0.00   1548.24    929.79
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00   1565.94   1392.00
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.23      0.00      0.00      0.00   1699.85   1690.27
