       p2p2       
 KB/s in  KB/s out
372742.7  213855.5
498574.8  357709.7
499405.4  382180.7
497994.7  396292.8
481325.9  370865.3
507220.9  305182.8
474209.9  376686.0
469036.0  272946.5
401691.5  381700.5
452768.4  345241.6
463370.2  321076.4
177922.4  104898.5
268519.7  187654.4
393276.5  295111.7
505355.3  324144.0
419474.3  270321.9
553346.8  320663.6
521449.7  386157.1
       p2p2       
 KB/s in  KB/s out
514248.2  282514.9
528471.8  314925.9
497852.3  328764.9
431595.1  267489.7
364479.8  186284.9
398793.1  255415.3
459443.4  278966.7
220556.3  67655.55
133074.8  43034.10
159153.6  73054.11
66517.53  27565.88
533665.3  378149.7
486340.6  453530.7
485792.8  264478.3
197030.3  97014.97
309773.0  181780.6
99082.65  73969.18
481351.3  300597.1
508867.0  275229.3
502430.6  402559.4
506273.8  433696.0
525880.6  292754.2
       p2p2       
 KB/s in  KB/s out
535144.6  390971.9
444841.9  333205.0
514472.4  328132.0
505155.0  354219.3
474798.7  315968.3
412067.7  376465.6
485023.0  337448.3
460683.5  309881.7
442411.3  244155.8
529916.3  291416.6
538290.1  318341.6
455165.2  258683.0
364676.1  176104.0
411971.0  261542.3
483896.8  320662.5
384696.1  209130.6
475209.8  372912.2
286163.9  149487.2
64824.88  31903.93
374161.4  224858.3
405291.5  311837.8
366465.9  229158.8
       p2p2       
 KB/s in  KB/s out
499515.9  442042.2
471608.0  443392.9
436975.7  231074.8
239544.4  120846.9
436400.1  351311.5
281401.7  117236.1
504965.2  421846.5
516281.4  381518.6
324032.9  364494.3
477437.3  295751.3
495124.1  292475.7
475493.9  377070.8
469542.3  376836.2
488796.2  371868.1
489965.4  363894.3
447866.0  309674.1
434936.1  306205.1
479514.4  308615.1
484273.9  305286.3
473327.0  328797.5
264018.2  90419.75
473513.8  244821.2
       p2p2       
 KB/s in  KB/s out
409450.1  239622.4
502724.8  352516.1
385509.2  319020.3
98102.80  34323.09
159353.2  94336.95
363307.4  230485.1
476395.3  347295.4
304249.2  189536.3
486064.3  459322.3
298125.7  126905.3
531909.7  401323.3
471016.9  317778.0
533793.8  357782.0
407132.0  366080.7
286218.0  233373.2
210602.0  162981.2
76603.48  83841.67
  572.33    431.87
  592.41    518.93
  816.17    582.03
  450.12    370.96
  633.92    555.27
       p2p2       
 KB/s in  KB/s out
  708.48    659.96
407911.7  243463.4
498034.1  382555.7
293740.5  161849.2
327777.1  207692.6
526392.8  424329.7
557146.6  396481.6
523800.1  310583.6
411673.2  243281.9
311448.8  172521.0
304506.5  219922.1
526380.3  382837.2
535714.7  361689.1
249646.1  216578.2
390521.5  321910.3
322097.2  239726.6
353702.8  229339.0
349684.6  247528.0
590912.9  389303.8
415657.7  303218.0
466330.2  317266.7
470239.2  289039.1
       p2p2       
 KB/s in  KB/s out
278030.9  183228.7
292720.4  184328.0
490915.0  334544.9
564624.9  367527.7
104287.9  89698.23
212401.2  159012.3
485981.8  346581.5
571459.0  409808.1
500027.0  252299.0
558171.9  359543.1
505869.6  366276.7
161222.7  172800.2
381286.8  267499.5
193876.9  142803.4
433474.8  280960.8
563563.4  364890.1
190785.3  128500.2
368093.3  227365.4
420446.0  247372.0
466031.5  290320.9
267306.4  96908.87
327019.4  166233.3
       p2p2       
 KB/s in  KB/s out
508750.3  332504.6
557732.1  393241.6
394779.7  348375.9
468768.8  344328.4
549900.0  351298.2
516357.9  352471.7
77556.94  57715.52
253455.8  178922.8
60671.93  43567.75
201690.7  132069.9
264938.0  202567.6
125688.5  85811.32
228808.8  172000.9
447460.0  323489.9
590194.5  398007.9
547802.1  301844.0
536195.4  325865.6
523693.8  371566.3
505661.8  200750.7
340687.1  181183.1
553379.2  369189.3
532499.8  448724.0
       p2p2       
 KB/s in  KB/s out
469349.3  296983.6
525847.1  345061.5
445926.4  328075.3
92971.51  117664.4
214457.2  154106.7
346639.4  207898.4
245450.9  168661.6
449649.9  248423.4
519463.6  334715.4
369432.7  142628.3
246084.3  105571.0
571293.5  351980.9
498288.9  320935.3
512598.1  459498.8
442085.2  246310.8
441030.9  360676.3
449778.5  249233.0
477963.5  309901.6
466446.5  346950.1
469595.0  282179.7
384209.4  259091.5
405252.9  302073.5
       p2p2       
 KB/s in  KB/s out
452081.0  345274.8
369484.7  274499.4
389886.6  302163.4
546575.3  391203.1
511440.0  296817.1
530125.3  292550.7
506483.2  246689.4
508284.2  297711.2
434940.8  233387.5
58222.88  23350.61
172651.2  102087.5
206175.2  92456.34
420101.6  262059.9
434181.5  309514.1
164358.4  97616.29
40032.07  26719.69
305339.3  208166.8
235850.1  173335.7
209939.2  111452.3
245331.3  162782.5
490381.0  330322.1
524516.2  338299.4
       p2p2       
 KB/s in  KB/s out
524408.6  325176.7
531545.7  402713.2
531869.3  331532.5
440905.5  379698.2
496030.3  401337.3
477567.1  332249.9
431766.0  259600.5
536293.7  400969.7
369030.4  312012.9
435650.8  332303.9
186813.5  160716.5
566974.3  382410.5
574935.0  318894.5
558971.7  336175.2
562426.0  338146.1
555668.2  324682.2
469004.9  286220.2
520211.1  359442.7
458662.2  301666.0
453553.8  250278.4
324404.1  199372.8
291346.1  167165.2
       p2p2       
 KB/s in  KB/s out
219389.2  139156.4
468823.1  397164.3
454791.4  366904.5
386842.6  338151.9
245838.3  159603.2
274521.9  203758.8
543590.5  308450.8
492581.5  343704.5
553871.9  359945.1
450906.2  263273.2
385562.6  235269.4
505698.5  380269.9
511380.6  432094.1
496763.7  405757.5
459682.9  349678.9
520567.1  355474.8
468296.4  302783.9
559121.2  380894.8
449880.2  377463.9
374516.5  252334.6
521501.8  340903.6
523183.7  334224.0
       p2p2       
 KB/s in  KB/s out
503569.8  380071.0
500393.5  366065.3
509250.9  336936.1
485735.3  316976.1
461333.7  243651.2
238768.0  127632.0
127287.2  59018.98
424307.0  288250.7
350600.5  272684.6
123016.3  135512.8
64118.24  54129.06
27341.08  13705.32
  732.05    491.68
  695.67    424.84
  652.38    579.74
  516.04    436.85
  496.06    411.68
406328.5  304321.7
465792.7  277495.4
264960.7  219047.1
56911.78  18024.13
509164.1  328064.5
       p2p2       
 KB/s in  KB/s out
420306.2  338025.1
550170.8  372272.2
400812.8  186890.7
418093.9  307893.6
528942.8  375779.4
562677.5  380572.6
466601.7  317620.5
548110.0  364931.2
538962.1  328020.1
449430.4  291504.6
461506.0  320307.4
315394.9  182888.9
167043.4  67951.56
402225.7  245888.0
85786.57  53600.03
239534.2  137807.6
526792.2  378020.5
513809.9  360396.1
517436.0  380107.4
406268.4  244061.8
483154.4  240233.7
469544.8  307723.9
       p2p2       
 KB/s in  KB/s out
494353.1  411238.9
394717.8  327507.9
431566.7  219776.6
402109.8  230174.3
477000.5  343100.4
316615.1  312142.5
515234.1  373095.7
537705.6  360019.2
514179.9  346253.8
511886.1  302683.7
528446.7  335418.4
494492.0  287032.2
547641.6  367772.1
529601.2  355355.0
537962.6  377384.0
562968.4  298745.5
457829.5  353302.4
245523.4  235609.8
381131.0  264368.6
331895.8  239498.4
259063.8  199864.8
438737.8  283130.3
       p2p2       
 KB/s in  KB/s out
336983.6  141558.3
411714.7  221836.0
466325.2  390457.1
291455.4  176236.2
518714.9  397928.5
347469.7  236154.3
177703.4  132456.8
405331.0  267717.8
495783.5  366419.5
521411.4  358306.0
518142.6  360091.8
506470.0  357546.7
276428.5  286217.9
378681.3  235414.9
327628.8  270988.7
93766.23  84447.33
449989.5  315022.3
514461.2  338334.8
531602.6  335474.2
560974.0  354136.7
605080.2  335790.8
559962.8  302450.7
       p2p2       
 KB/s in  KB/s out
563810.2  424402.5
491509.1  312148.8
512435.7  383670.8
497986.5  310241.3
441670.4  224789.2
516814.9  404570.1
486214.0  409222.5
323393.2  220735.2
97912.98  60197.04
315809.8  224690.5
131432.7  102609.0
348467.5  231708.2
516043.4  331741.1
545413.3  394908.0
443683.2  233997.1
467707.5  234405.1
541474.5  387483.6
444867.1  273435.8
368482.1  207270.7
268497.2  155019.9
447534.5  311054.2
482736.5  391575.5
       p2p2       
 KB/s in  KB/s out
473157.6  385629.9
479469.8  343139.0
532913.4  290223.9
484365.8  305255.0
508921.6  337086.3
332690.1  273782.9
339732.6  242933.0
496235.9  318309.2
480169.4  318750.6
527915.5  327573.8
485157.4  301448.5
399737.8  242649.1
424733.7  250447.9
406002.3  221206.5
525297.9  312903.7
205001.1  90532.15
357039.2  136539.6
236405.8  163602.9
379265.5  152266.3
385343.5  198725.1
379503.2  240277.6
119559.4  78101.01
       p2p2       
 KB/s in  KB/s out
269764.1  133753.2
438278.6  353440.8
435267.8  346711.2
506484.5  350643.0
564676.4  360416.4
156954.4  165490.0
319661.0  218670.4
174329.3  125554.0
564101.4  377120.4
535486.6  358001.7
552467.5  363357.0
481333.3  270560.3
347075.1  269087.6
386728.1  252158.5
450094.7  284207.6
534395.5  315868.8
122149.2  118572.1
246147.4  152124.8
284232.1  205784.1
110396.3  77500.94
476534.5  287702.6
532755.6  323506.5
       p2p2       
 KB/s in  KB/s out
493450.1  247346.0
432466.2  222243.6
79766.18  77466.23
330216.3  212803.2
420079.2  290056.2
274786.3  106513.5
299392.8  174339.9
341387.7  226876.4
373986.8  265836.3
467079.6  379350.1
280081.5  106348.1
409742.2  249198.8
439272.0  314675.9
411402.5  304621.7
383894.9  266409.4
385561.5  320708.4
383281.4  270826.1
533736.0  362973.7
524779.1  357885.1
475711.9  332939.2
464115.3  297489.7
