       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1652.30   1631.51
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1640.06   1515.92
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1738.51   1713.16
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00   1997.03   1948.42
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1664.75   1599.23
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00   1755.07   1724.34
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00   1548.74   1312.63
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1810.18   1736.62
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1743.20   1729.92
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1941.93   1799.31
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1572.65   1541.80
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00   1884.74   1931.63
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1824.06   1738.64
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1674.17   1728.34
    0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00   1811.02   1763.84
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1725.75   1803.06
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1717.11   1476.59
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1781.19   1798.11
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00   1736.84   1688.22
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1750.64   1710.44
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1643.28   1609.20
    0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00   1651.65   1594.91
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00   1871.57   1853.48
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1793.39   1778.59
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00   1621.55   1539.59
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   2215.61   2007.88
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00   1493.67   1280.41
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1531.05   1400.23
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1540.94   1491.72
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1607.24   1569.24
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00   1824.87   1711.30
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1751.98   1776.12
    0.00      0.00      0.00      0.00      0.00      0.00      0.33      0.00      0.00      0.00   1566.12   1560.87
    0.00      0.00      0.00      0.00      0.00      0.00      0.67      0.00      0.00      0.00   1604.80   1555.69
    0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00   1767.60   1730.02
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1461.98   1391.62
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1804.75   1662.79
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1791.85   1807.18
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1515.88   1500.79
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1690.53   1560.62
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1819.54   1673.67
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1724.41   1641.77
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00   1773.11   1871.02
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00   1871.89   1947.91
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1597.48   1684.35
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1747.65   1776.38
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00   1766.09   1695.03
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1824.67   1739.90
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1624.45   1626.34
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1604.48   1653.48
    0.00      0.00      0.00      0.00      0.00      0.00      0.33      0.00      0.00      0.00   1760.47   1651.49
    0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00   1108.75   1113.48
    0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    588.81    627.60
    0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    592.76    604.86
    0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00   1960.66   2087.11
    0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00   2064.46   1936.46
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1752.10   1686.71
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1736.63   1716.51
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   2080.92   1914.02
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00   1805.02   1805.58
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00   1727.41   1725.88
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00   1851.92   1650.69
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1894.10   1823.17
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   2037.13   1999.73
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   2119.11   2060.44
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1986.06   1889.00
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1964.73   1751.89
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   2186.63   2171.31
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00   1826.77   1723.49
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1880.26   1838.61
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00   1957.29   2004.92
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   2110.21   1877.87
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   2035.95   1921.64
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1807.22   1734.41
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00   2008.28   1950.55
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1816.18   1729.14
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1858.46   1723.32
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1955.81   2035.61
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00   2468.99   2448.51
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   2027.71   1995.96
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   2129.68   2136.84
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00   1808.51   1779.88
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00   1900.96   1765.08
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   2039.12   2051.98
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1937.43   1824.30
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1983.95   1908.33
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   2073.29   2053.90
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   2106.80   2081.59
    0.00      0.00      0.00      0.00      0.00      0.00      0.78      0.00      0.00      0.00   1782.85   1666.54
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00   2079.29   2070.08
    0.00      0.00      0.00      0.00      0.00      0.00      0.17      0.00      0.00      0.00   1849.14   1666.51
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1985.13   1797.74
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   2050.16   1903.50
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   2017.87   1993.78
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1887.04   1919.76
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00   2022.18   2116.21
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1815.78   1861.92
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1909.00   1932.00
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1982.35   1907.49
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   2035.04   2019.72
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1950.46   2010.86
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1938.18   1825.16
    0.00      0.00      0.00      0.00      0.00      0.00      0.78      0.00      0.00      0.00   2142.34   2080.71
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1766.22   1614.90
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1942.15   1767.36
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1768.02   1813.59
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1886.07   1772.04
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   2338.92   2256.39
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   2089.69   2013.53
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00   1707.82   1513.18
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   2043.71   2004.81
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1964.64   2059.87
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   2173.64   2110.92
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00   1884.95   1815.37
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   2014.66   2027.92
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1704.27   1660.48
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1938.59   1888.71
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   2047.64   1907.84
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1833.12   1658.61
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00   1865.24   2000.47
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1775.77   1763.19
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1908.96   1867.21
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   2012.58   1993.30
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   2137.37   2028.39
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00   2081.10   1980.27
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1888.34   1750.59
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   2056.18   1950.42
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1943.18   2031.10
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00   1898.56   1878.88
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1786.16   1721.03
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00   1985.76   1964.84
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1899.70   1736.24
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   2080.03   2022.10
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00   1839.41   1702.84
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1995.90   2018.63
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1953.88   1868.57
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1647.40   1521.51
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1898.69   1799.78
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   2125.67   2060.05
    0.00      0.00      0.00      0.00      0.00      0.00      0.78      0.00      0.00      0.00   2132.86   2234.38
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00   1771.18   1625.87
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   2443.26   2265.68
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1868.34   1797.84
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1922.15   1816.75
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1874.25   1795.97
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1890.63   1829.55
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1998.97   1957.47
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1899.32   1910.33
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00   2093.98   1913.62
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1764.60   1782.84
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   2119.47   2066.94
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00   1992.16   1918.17
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.33      0.00      0.00   1923.59   1820.59
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1802.00   1865.55
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1844.99   1731.66
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00   1990.34   1918.39
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.33      0.00      0.00   2025.35   1920.79
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1883.80   1849.55
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   2177.10   2188.94
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1918.16   1717.07
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1952.12   1831.25
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00   1837.53   1647.81
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.33      0.00      0.00   1900.16   1857.77
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   2107.25   2070.36
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1990.86   1998.28
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1985.13   1845.70
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1693.14   1647.12
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   2121.09   2181.72
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1845.50   1692.97
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   2052.90   2059.17
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1933.60   1780.78
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1894.69   1683.24
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00   2316.05   2194.66
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.33      0.00      0.00   1813.64   1955.69
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    619.46    658.79
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    643.15    660.52
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    710.23    693.96
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   2231.76   2192.48
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1943.98   1850.54
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00   2012.19   2031.77
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1795.56   1695.11
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1875.31   1834.89
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   2074.93   1990.42
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   2014.66   1956.09
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1976.63   1870.14
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1887.91   1878.00
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1852.47   1798.36
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.33      0.00      0.00   1989.61   1873.77
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   2031.22   1942.89
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1899.46   1856.41
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   2383.96   2224.99
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1968.15   1951.72
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1995.50   2071.57
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1878.14   1855.78
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   2156.97   1958.73
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1935.77   1978.71
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   2102.97   1914.09
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1970.28   1772.04
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00   2023.62   1861.42
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1926.41   1878.19
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.33      0.00      0.00   2201.60   2191.14
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1986.12   1917.20
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   2193.77   2060.47
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   2147.59   2089.60
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00   2325.13   2243.78
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   2157.41   1992.95
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   2108.41   2031.44
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1981.66   1795.74
    0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00   1833.20   1919.67
    0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00   2362.75   2121.98
    0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00   2044.25   2069.04
    0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00   1973.40   1938.09
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   2210.68   2192.83
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.33      0.00      0.00   2288.56   2169.67
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   2182.64   2236.82
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   2017.43   1871.88
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   2122.04   2114.22
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   2266.11   2158.22
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1936.37   1812.89
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   2058.65   2035.11
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   2013.07   1895.54
    0.00      0.00      0.00      0.00      0.00      0.00      0.33      0.00      0.00      0.00   2139.69   2092.68
    0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00   1828.14   1871.34
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1904.16   1934.87
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1950.57   1815.08
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   2103.15   1929.31
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1856.31   1685.61
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   2024.27   1906.65
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   2038.22   2016.22
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   2181.51   2216.90
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1907.61   1881.83
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1829.89   1864.59
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   2784.67   2759.11
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.33      0.00      0.00   2073.08   2075.77
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   2047.92   2016.71
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1952.18   1907.00
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   2168.33   1844.20
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   2002.53   1907.77
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   2103.39   1966.73
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   2029.98   1944.69
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1775.91   1681.84
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1866.64   1822.50
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00   2136.59   2064.71
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   2016.09   1974.21
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1832.97   1880.17
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   2203.40   2038.93
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   2096.70   1961.25
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1881.16   1760.09
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1924.88   1918.39
