Linux 3.19.0-25-generic (dss-storage-2) 	10/27/2015 	_x86_64_	(24 CPU)

avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           8.45    0.00    3.58    1.57    0.00   86.40

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sdl               0.00     1.00    0.00    0.00     0.00     0.00     0.00     6.92    0.00    0.00    0.00   0.00  82.00
sdm               0.00    25.00    0.00    0.00     0.00     0.00     0.00    26.36    0.00    0.00    0.00   0.00 100.00
sdo               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdn               0.00     0.00    0.00    0.00     0.00     0.00     0.00     8.14    0.00    0.00    0.00   0.00  91.20
sdp               0.00     0.00    0.00    0.00     0.00     0.00     0.00     6.82    0.00    0.00    0.00   0.00  77.60
sdr               0.00     1.00    0.00    0.00     0.00     0.00     0.00     8.55    0.00    0.00    0.00   0.00 100.40
sdt               0.00     0.00    0.00    0.00     0.00     0.00     0.00     7.79    0.00    0.00    0.00   0.00 100.40
sdu               0.00     0.00    0.00    0.00     0.00     0.00     0.00     9.24    0.00    0.00    0.00   0.00 100.40
sdv               0.00     0.00    0.00    0.00     0.00     0.00     0.00     4.69    0.00    0.00    0.00   0.00  80.00
sdw               0.00     0.00    0.00    0.00     0.00     0.00     0.00     9.59    0.00    0.00    0.00   0.00 100.40
sdx               0.00     0.00    0.00    0.00     0.00     0.00     0.00    10.04    0.00    0.00    0.00   0.00 100.40
sdy               0.00     0.00    0.00    0.00     0.00     0.00     0.00     7.83    0.00    0.00    0.00   0.00  84.80
sds               0.00     0.00    0.00    0.00     0.00     0.00     0.00     6.58    0.00    0.00    0.00   0.00  92.00
sdq               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdz               0.00    12.00    0.00    6.00     0.00   112.00    37.33     0.08   13.33    0.00   13.33  13.33   8.00
dm-0              0.00     0.00    0.00   18.00     0.00   112.00    12.44     0.25   14.00    0.00   14.00   4.44   8.00
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdaa              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00

avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           6.39    0.00    6.48   13.29    0.00   73.84

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     1.98    0.00   39.60     0.00 51346.53  2593.00    10.45  867.70    0.00  867.70  16.30  64.55
sdb               0.00     0.00    0.00    5.94     0.00  2067.33   696.00     0.63  664.67    0.00  664.67  50.00  29.70
sdc               0.00     5.94    0.00   18.81     0.00 13837.62  1471.16     1.26  609.26    0.00  609.26  35.58  66.93
sdd               0.00     0.99    0.00   11.88     0.00  7730.69  1301.33     1.25  757.67    0.00  757.67  16.33  19.41
sdf               0.00    32.67    0.00   41.58     0.00 52142.57  2507.81    11.45  366.48    0.00  366.48  23.90  99.41
sde               0.00     6.93    0.00   64.36     0.00 97077.23  3016.86    14.77 1060.18    0.00 1060.18  14.03  90.30
sdg               0.00     0.00    0.00   11.88     0.00  5671.29   954.67     3.44  521.00    0.00  521.00  45.67  54.26
sdh               0.00     3.96    0.00   17.82     0.00 13401.98  1504.00     2.61  632.67    0.00  632.67  33.78  60.20
sdi               0.00     0.99    0.00   21.78     0.00 12360.40  1134.91     3.75  479.45    0.00  479.45  26.36  57.43
sdj               0.00     0.99    0.00   10.89     0.00  6186.14  1136.00     0.99  737.45    0.00  737.45  17.45  19.01
sdk               0.00     0.00    0.00   12.87     0.00  5675.25   881.85     1.31  428.62    0.00  428.62  31.69  40.79
sdl               0.00     0.99    0.00   21.78     0.00 11338.61  1041.09     2.08  410.18    0.00  410.18  26.55  57.82
sdm               0.00     1.98    0.00   40.59     0.00 52708.91  2596.88     9.78  885.95    0.00  885.95  15.61  63.37
sdo               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdn               0.00     3.96    0.00   15.84     0.00 11861.39  1497.50     4.22  775.50    0.00  775.50  46.00  72.87
sdp               0.00     1.98    0.00   11.88     0.00  7738.61  1302.67     2.25  757.67    0.00  757.67  51.33  60.99
sdr               0.00     1.98    0.00   13.86     0.00  9536.63  1376.00     1.38  726.29    0.00  726.29  42.86  59.41
sdt               0.00     1.98    0.00   18.81     0.00 10815.84  1149.89     1.02  467.58    0.00  467.58  10.74  20.20
sdu               0.00     5.94    0.00   16.83     0.00 14942.57  1775.53     2.93  731.06    0.00  731.06  36.71  61.78
sdv               0.00     0.00    0.00   16.83     0.00  7980.20   948.24     5.58  607.29    0.00  607.29  35.29  59.41
sdw               0.00     2.97    0.00   15.84     0.00 12364.36  1561.00     3.68  849.25    0.00  849.25  39.25  62.18
sdx               0.00     2.97    0.00   17.82     0.00 12879.21  1445.33     1.05  658.89    0.00  658.89  11.33  20.20
sdy               0.00     3.96    0.00   26.73     0.00 18039.60  1349.63     6.95  550.22    0.00  550.22  24.44  65.35
sds               0.00     3.96    0.00   11.88     0.00 10312.87  1736.00     1.36  663.00    0.00  663.00  17.67  20.99
sdq               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdz               0.00    17.82    0.00   11.88     0.00   237.62    40.00     0.15   13.00    0.00   13.00  13.00  15.45
dm-0              0.00     0.00    0.00   29.70     0.00   237.62    16.00     0.40   13.47    0.00   13.47   5.20  15.45
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdaa              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00

avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           8.54    0.00    5.76    2.88    0.00   82.82

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               0.00     0.00    0.00   18.00     0.00  7812.00   868.00     0.20   10.89    0.00   10.89   5.56  10.00
sdc               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdd               0.00     0.00    0.00    6.00     0.00  2604.00   868.00     0.05    8.00    0.00    8.00   6.67   4.00
sdf               0.00     0.00    0.00   24.00     0.00 19688.00  1640.67     1.15  173.67    0.00  173.67  13.17  31.60
sde               0.00     0.00    0.00    8.00     0.00  3128.00   782.00     0.16   19.50    0.00   19.50  12.50  10.00
sdg               0.00     0.00    0.00    9.00     0.00  3648.00   810.67     0.12   13.78    0.00   13.78  12.00  10.80
sdh               0.00     0.00    0.00   13.00     0.00  4696.00   722.46     0.07    5.23    0.00    5.23   4.00   5.20
sdi               0.00     0.00    0.00    4.00     0.00  2080.00  1040.00     0.05   12.00    0.00   12.00  12.00   4.80
sdj               0.00     0.00    0.00    3.00     0.00  1560.00  1040.00     0.01    4.00    0.00    4.00   4.00   1.20
sdk               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdl               0.00     1.00    0.00   18.00     0.00  9880.00  1097.78     0.19   10.67    0.00   10.67   5.56  10.00
sdm               0.00     0.00    0.00    8.00     0.00  3128.00   782.00     0.32   40.50    0.00   40.50   8.50   6.80
sdo               0.00     0.00    0.00   17.00     0.00  6776.00   797.18     0.18   10.59    0.00   10.59   4.47   7.60
sdn               0.00     0.00    0.00    8.00     0.00  3128.00   782.00     0.07    8.50    0.00    8.50   6.50   5.20
sdp               0.00     0.00    0.00    2.00     0.00  1040.00  1040.00     0.02   12.00    0.00   12.00  12.00   2.40
sdr               0.00     1.00    0.00    9.00     0.00  5200.00  1155.56     0.18   19.56    0.00   19.56   6.22   5.60
sdt               0.00     0.00    0.00    3.00     0.00  1044.00   696.00     0.04   12.00    0.00   12.00  12.00   3.60
sdu               0.00     0.00    0.00   12.00     0.00  5728.00   954.67     0.33   27.33    0.00   27.33   7.00   8.40
sdv               0.00     0.00    0.00    8.00     0.00  3644.00   911.00     0.08    9.50    0.00    9.50   7.50   6.00
sdw               0.00     0.00    0.00    1.00     0.00   520.00  1040.00     0.02   16.00    0.00   16.00  16.00   1.60
sdx               0.00     0.00    0.00    4.00     0.00  1564.00   782.00     0.03    8.00    0.00    8.00   8.00   3.20
sdy               0.00     0.00    0.00   24.00     0.00 11448.00   954.00     0.20    8.17    0.00    8.17   6.00  14.40
sds               0.00     0.00    0.00    1.00     0.00   520.00  1040.00     0.02   24.00    0.00   24.00  24.00   2.40
sdq               0.00     0.00    0.00    2.00     0.00   524.00   524.00     0.01    4.00    0.00    4.00   4.00   0.80
sdz               0.00    40.00    0.00   60.00     0.00   896.00    29.87     3.43   57.13    0.00   57.13   5.13  30.80
dm-0              0.00     0.00    0.00  100.00     0.00   896.00    17.92     4.55   45.48    0.00   45.48   3.04  30.40
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdaa              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00

avg-cpu:  %user   %nice %system %iowait  %steal   %idle
          30.05    0.00   13.68    0.59    0.00   55.68

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00   18.00     0.00  8328.00   925.33     0.03    1.56    0.00    1.56   1.33   2.40
sdb               0.00     0.00    0.00   23.00     0.00 10928.00   950.26     0.05    2.26    0.00    2.26   1.22   2.80
sdc               0.00     0.00    0.00   50.00     0.00 23420.00   936.80     0.10    2.08    0.00    2.08   1.44   7.20
sdd               0.00     2.00    0.00   21.00     0.00 10412.00   991.62     0.21   10.10    0.00   10.10   5.71  12.00
sdf               0.00     3.00    1.00   30.00     8.00 16132.00  1041.29     0.29    9.29   32.00    8.53   4.77  14.80
sde               0.00     0.00    0.00   40.00     0.00 18744.00   937.20     0.70   17.50    0.00   17.50   4.30  17.20
sdg               0.00     0.00    0.00   31.00     0.00 14576.00   940.39     0.12    4.00    0.00    4.00   2.97   9.20
sdh               0.00     1.00    0.00   17.00     0.00  5236.00   616.00     0.05    3.06    0.00    3.06   2.59   4.40
sdi               0.00     1.00    0.00    2.00     0.00  1044.00  1044.00     0.07   36.00    0.00   36.00  30.00   6.00
sdj               0.00     0.00    0.00   37.00     0.00 17700.00   956.76     0.13    3.46    0.00    3.46   1.73   6.40
sdk               0.00     2.00    0.00   16.00     0.00  7816.00   977.00     0.39   24.50    0.00   24.50   6.50  10.40
sdl               0.00     3.00    0.00   48.00     0.00 23116.00   963.17     0.09    1.92    0.00    1.92   1.67   8.00
sdm               0.00     1.00    0.00   49.00     0.00 22904.00   934.86     0.39    7.92    0.00    7.92   3.18  15.60
sdo               0.00     1.00    0.00   43.00     0.00 20308.00   944.56     0.46   10.70    0.00   10.70   3.07  13.20
sdn               0.00     0.00    0.00   40.00     0.00 19776.00   988.80     0.10    2.60    0.00    2.60   2.00   8.00
sdp               0.00     1.00    0.00   29.00     0.00 13028.00   898.48     0.16    5.52    0.00    5.52   4.14  12.00
sdr               0.00     0.00    0.00   33.00     0.00 15088.00   914.42     0.11    3.03    0.00    3.03   2.55   8.40
sdt               0.00     2.00    0.00   37.00     0.00 18220.00   984.86     0.46   11.89    0.00   11.89   4.22  15.60
sdu               0.00     0.00    0.00   17.00     0.00  8324.00   979.29     0.00    0.24    0.00    0.24   0.24   0.40
sdv               0.00     1.00    0.00   22.00     0.00  9380.00   852.73     0.14    6.36    0.00    6.36   4.36   9.60
sdw               0.00     0.00    0.00   16.00     0.00  7024.00   878.00     0.08    5.00    0.00    5.00   3.25   5.20
sdx               0.00     0.00    0.00   13.00     0.00  4696.00   722.46     0.05    3.69    0.00    3.69   3.08   4.00
sdy               0.00     6.00    0.00   46.00     0.00 21808.00   948.17     0.56   10.35    0.00   10.35   3.39  15.60
sds               0.00     1.00    0.00   35.00     0.00 15108.00   863.31     0.24    6.74    0.00    6.74   3.43  12.00
sdq               0.00     0.00    0.00   55.00     0.00 24988.00   908.65     0.37    6.69    0.00    6.69   2.11  11.60
sdz               0.00    18.00    0.00   12.00     0.00   320.00    53.33     0.16   13.00    0.00   13.00  13.00  15.60
dm-0              0.00     0.00    0.00   30.00     0.00   320.00    21.33     0.40   13.47    0.00   13.47   5.20  15.60
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdaa              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00

avg-cpu:  %user   %nice %system %iowait  %steal   %idle
          33.95    0.00   16.39    2.94    0.00   46.72

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00   18.00     0.00  8328.00   925.33     0.09    5.11    0.00    5.11   3.78   6.80
sdb               0.00     0.00    0.00   12.00     0.00  5196.00   866.00     0.11    9.33    0.00    9.33   7.00   8.40
sdc               0.00     1.00    0.00   15.00     0.00  7020.00   936.00     0.20   12.80    0.00   12.80  12.27  18.40
sdd               0.00     9.00    0.00   54.00     0.00 27168.00  1006.22     0.35    6.52    0.00    6.52   4.37  23.60
sdf               0.00     4.00    0.00   23.00     0.00 14592.00  1268.87     1.79   77.74    0.00   77.74  13.22  30.40
sde               0.00     5.00    0.00   30.00     0.00 17324.00  1154.93     0.51   17.07    0.00   17.07   6.80  20.40
sdg               0.00     4.00    0.00   55.00     0.00 31080.00  1130.18     0.46    8.44    0.00    8.44   5.89  32.40
sdh               0.00     7.00    0.00   41.00     0.00 21200.00  1034.15     0.38    9.27    0.00    9.27   5.27  21.60
sdi               0.00     1.00    0.00   30.00     0.00 13548.00   903.20     0.10    3.47    0.00    3.47   2.80   8.40
sdj               0.00     4.00    0.00   51.00     0.00 26960.00  1057.25     0.41    8.00    0.00    8.00   4.63  23.60
sdk               0.00     1.00    0.00   31.00     0.00 14060.00   907.10     0.10    3.23    0.00    3.23   2.97   9.20
sdl               0.00    12.00    0.00   41.00     0.00 26600.00  1297.56     0.88   19.12    0.00   19.12   9.37  38.40
sdm               0.00    12.00    0.00   64.00     0.00 39832.00  1244.75     0.59    9.25    0.00    9.25   6.38  40.80
sdo               0.00     0.00    0.00   24.00     0.00 11972.00   997.67     0.13    5.50    0.00    5.50   4.33  10.40
sdn               0.00     5.00    0.00   38.00     0.00 23288.00  1225.68     0.24    6.32    0.00    6.32   3.89  14.80
sdp               0.00     5.00    0.00   46.00     0.00 23116.00  1005.04     0.27    5.13    0.00    5.13   4.17  19.20
sdr               0.00     6.00    0.00   50.00     0.00 26176.00  1047.04     0.37    6.24    0.00    6.24   4.80  24.00
sdt               0.00     6.00    0.00   26.00     0.00 12728.00   979.08     0.14    4.46    0.00    4.46   4.31  11.20
sdu               0.00     6.00    0.00   44.00     0.00 24596.00  1118.00     0.39    8.82    0.00    8.82   5.00  22.00
sdv               0.00     1.00    0.00   35.00     0.00 18204.00  1040.23     0.21    5.94    0.00    5.94   3.89  13.60
sdw               0.00     2.00    0.00   32.00     0.00 15624.00   976.50     0.15    4.75    0.00    4.75   3.88  12.40
sdx               0.00     0.00    0.00   18.00     0.00  7812.00   868.00     0.06    3.11    0.00    3.11   2.89   5.20
sdy               0.00    14.00    0.00   72.00     0.00 52332.00  1453.67     1.65   24.00    0.00   24.00   7.56  54.40
sds               0.00     4.00    0.00   48.00     0.00 21780.00   907.50     0.24    5.08    0.00    5.08   3.83  18.40
sdq               0.00     7.00    0.00   64.00     0.00 35480.00  1108.75     0.48    7.44    0.00    7.44   4.31  27.60
sdz               0.00     9.00    0.00    6.00     0.00   108.00    36.00     0.08   13.33    0.00   13.33  13.33   8.00
dm-0              0.00     0.00    0.00   15.00     0.00   108.00    14.40     0.24   16.27    0.00   16.27   5.33   8.00
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdaa              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00

avg-cpu:  %user   %nice %system %iowait  %steal   %idle
          55.41    0.00   25.04    8.00    0.00   11.55

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     1.00    0.00   45.00     0.00 20832.00   925.87     1.41   23.38    0.00   23.38   9.33  42.00
sdb               0.00    26.00    0.00   86.00     0.00 65108.00  1514.14     3.42   38.33    0.00   38.33   9.91  85.20
sdc               0.00     9.00    0.00   78.00     0.00 46404.00  1189.85     4.91   58.10    0.00   58.10  11.38  88.80
sdd               0.00    21.00    0.00   87.00     0.00 65068.00  1495.82     3.67   39.40    0.00   39.40   9.93  86.40
sdf               0.00    18.00    1.00   63.00     8.00 45964.00  1436.62     3.82   58.62   20.00   59.24  14.06  90.00
sde               0.00    28.00    0.00   78.00     0.00 58856.00  1509.13     3.64   43.33    0.00   43.33  11.79  92.00
sdg               0.00    18.00    0.00   71.00     0.00 54760.00  1542.54     2.65   36.96    0.00   36.96  11.21  79.60
sdh               0.00    14.00    0.00   64.00     0.00 49024.00  1532.00     2.44   37.44    0.00   37.44  12.12  77.60
sdi               0.00    17.00    0.00   68.00     0.00 46756.00  1375.18     2.66   35.35    0.00   35.35  11.12  75.60
sdj               0.00    10.00    0.00   48.00     0.00 34592.00  1441.33     1.88   38.08    0.00   38.08  13.67  65.60
sdk               0.00    17.00    0.00   77.00     0.00 48552.00  1261.09     2.63   34.18    0.00   34.18   9.40  72.40
sdl               0.00    12.00    0.00   64.00     0.00 48752.00  1523.50     2.36   38.25    0.00   38.25  10.50  67.20
sdm               0.00    23.00    0.00  117.00     0.00 81072.00  1385.85     5.05   40.79    0.00   40.79   8.44  98.80
sdo               0.00    11.00    0.00   45.00     0.00 35104.00  1560.18     1.56   34.84    0.00   34.84  11.56  52.00
sdn               0.00    21.00    0.00   98.00     0.00 68696.00  1401.96     4.08   39.96    0.00   39.96   9.84  96.40
sdp               0.00     5.00    0.00   28.00     0.00 19348.00  1382.00     0.66   25.00    0.00   25.00  14.71  41.20
sdr               0.00    24.00    0.00   87.00     0.00 66840.00  1536.55     4.58   50.39    0.00   50.39  11.45  99.60
sdt               0.00    17.00    0.00   69.00     0.00 49788.00  1443.13     2.58   37.16    0.00   37.16  12.93  89.20
sdu               0.00    25.00    0.00   94.00     0.00 68956.00  1467.15     5.26   51.15    0.00   51.15  10.38  97.60
sdv               0.00    16.00    0.00   68.00     0.00 44472.00  1308.00     2.48   34.00    0.00   34.00   9.12  62.00
sdw               0.00    23.00    0.00   90.00     0.00 58672.00  1303.82     3.33   34.40    0.00   34.40   8.98  80.80
sdx               0.00    11.00    1.00   81.00     8.00 44772.00  1092.20     3.49   37.56   20.00   37.78  10.15  83.20
sdy               0.00    18.00    0.00   79.00     0.00 50604.00  1281.11     3.20   36.20    0.00   36.20   9.67  76.40
sds               0.00    21.00    0.00   98.00     0.00 68184.00  1391.51     3.94   37.76    0.00   37.76   7.35  72.00
sdq               0.00    17.00    0.00   73.00     0.00 55516.00  1520.99     2.60   33.97    0.00   33.97  11.56  84.40
sdz               0.00    10.00    0.00    6.00     0.00   104.00    34.67     0.08   13.33    0.00   13.33  13.33   8.00
dm-0              0.00     0.00    0.00   16.00     0.00   104.00    13.00     0.24   15.25    0.00   15.25   5.00   8.00
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdaa              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00

avg-cpu:  %user   %nice %system %iowait  %steal   %idle
          51.94    0.00   23.00   10.00    0.00   15.06

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     9.00    0.00   48.00     0.00 30716.00  1279.83     1.10   29.83    0.00   29.83   9.42  45.20
sdb               0.00    10.00    0.00   60.00     0.00 42840.00  1428.00     2.17   38.13    0.00   38.13  10.53  63.20
sdc               0.00    16.00    0.00   77.00     0.00 59288.00  1539.95     4.40   60.00    0.00   60.00  13.04 100.40
sdd               0.00    22.00    0.00   69.00     0.00 56800.00  1646.38     2.38   37.33    0.00   37.33  12.41  85.60
sdf               0.00    22.00    0.00   82.00     0.00 60964.00  1486.93     5.05   58.15    0.00   58.15  12.15  99.60
sde               0.00    19.00    0.00   81.00     0.00 62784.00  1550.22     3.45   43.70    0.00   43.70   9.73  78.80
sdg               0.00    12.00    0.00   62.00     0.00 46132.00  1488.13     2.30   36.26    0.00   36.26  13.10  81.20
sdh               0.00    15.00    0.00   86.00     0.00 55820.00  1298.14     3.46   39.30    0.00   39.30   9.53  82.00
sdi               0.00    33.00    0.00  104.00     0.00 85048.00  1635.54     4.83   45.46    0.00   45.46   9.62 100.00
sdj               0.00    17.00    0.00   80.00     0.00 56784.00  1419.60     3.00   37.80    0.00   37.80  11.00  88.00
sdk               0.00    15.00    0.00   57.00     0.00 39240.00  1376.84     2.24   32.14    0.00   32.14  11.79  67.20
sdl               0.00     6.00    0.00   34.00     0.00 24508.00  1441.65     1.10   32.35    0.00   32.35  10.71  36.40
sdm               0.00    27.00    0.00   96.00     0.00 77832.00  1621.50     4.56   46.17    0.00   46.17  10.42 100.00
sdo               0.00    14.00    0.00   57.00     0.00 42588.00  1494.32     1.83   32.14    0.00   32.14  10.67  60.80
sdn               0.00    29.00    0.00   89.00     0.00 74032.00  1663.64     4.04   44.67    0.00   44.67  11.06  98.40
sdp               0.00    11.00    0.00   52.00     0.00 35944.00  1382.46     2.10   36.54    0.00   36.54  10.69  55.60
sdr               0.00    23.00    0.00   96.00     0.00 76860.00  1601.25     3.03   33.58    0.00   33.58  10.17  97.60
sdt               0.00     9.00    0.00   50.00     0.00 38664.00  1546.56     1.42   29.68    0.00   29.68  12.08  60.40
sdu               0.00    29.00    0.00  108.00     0.00 88544.00  1639.70     5.27   51.89    0.00   51.89   9.26 100.00
sdv               0.00    17.00    0.00   78.00     0.00 61632.00  1580.31     3.52   45.28    0.00   45.28  11.64  90.80
sdw               0.00    13.00    1.00   65.00     8.00 52324.00  1585.82     2.68   44.30   12.00   44.80  11.82  78.00
sdx               0.00    17.00    1.00   92.00     4.00 62984.00  1354.58     3.13   37.98  148.00   36.78   8.39  78.00
sdy               0.00    25.00    1.00  105.00     8.00 78968.00  1490.11     3.48   35.32   72.00   34.97   9.25  98.00
sds               0.00    10.00    0.00   57.00     0.00 42272.00  1483.23     1.62   31.23    0.00   31.23  11.30  64.40
sdq               0.00    14.00    0.00   68.00     0.00 53376.00  1569.88     2.48   38.24    0.00   38.24  11.65  79.20
sdz               0.00    18.00    0.00   13.00     0.00   440.00    67.69     0.18   13.85    0.00   13.85  12.62  16.40
dm-0              0.00     0.00    0.00   31.00     0.00   440.00    28.39     0.47   15.23    0.00   15.23   5.29  16.40
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdaa              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00

avg-cpu:  %user   %nice %system %iowait  %steal   %idle
          56.92    0.00   24.52    7.74    0.00   10.81

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     4.00    0.00   26.00     0.00 16528.00  1271.38     3.71  134.77    0.00  134.77  37.23  96.80
sdb               0.00    16.00    0.00   51.00     0.00 40924.00  1604.86     7.02  131.06    0.00  131.06  19.22  98.00
sdc               0.00    15.00    0.00   54.00     0.00 43720.00  1619.26     8.12  151.41    0.00  151.41  18.44  99.60
sdd               0.00    29.00    4.00   66.00    32.00 55472.00  1585.83     9.95  136.06  149.00  135.27  14.29 100.00
sdf               0.00    13.00    1.00   45.00     4.00 37024.00  1609.91     7.87  165.57  264.00  163.38  21.74 100.00
sde               0.00    23.00    0.00   66.00     0.00 51884.00  1572.24     9.61  143.09    0.00  143.09  15.15 100.00
sdg               0.00    27.00    1.00   66.00     8.00 55724.00  1663.64     9.60  138.93  168.00  138.48  14.93 100.00
sdh               0.00    12.00    0.00   60.00     0.00 40656.00  1355.20     8.11  129.07    0.00  129.07  16.67 100.00
sdi               0.00    18.00    0.00   59.00     0.00 50464.00  1710.64     8.53  139.66    0.00  139.66  16.95 100.00
sdj               0.00    16.00    0.00   55.00     0.00 44268.00  1609.75     7.86  137.24    0.00  137.24  18.18 100.00
sdk               0.00    24.00    0.00   64.00     0.00 53688.00  1677.75     8.65  128.25    0.00  128.25  15.62 100.00
sdl               0.00    11.00    0.00   36.00     0.00 26396.00  1466.44     4.69  125.33    0.00  125.33  27.11  97.60
sdm               0.00    25.00    0.00   67.00     0.00 59112.00  1764.54     9.69  142.57    0.00  142.57  14.93 100.00
sdo               0.00    12.00    0.00   35.00     0.00 30492.00  1742.40     5.11  140.23    0.00  140.23  28.34  99.20
sdn               0.00    11.00    0.00   61.00     0.00 42212.00  1384.00     7.86  128.46    0.00  128.46  16.33  99.60
sdp               0.00    13.00    0.00   57.00     0.00 38836.00  1362.67     7.51  124.98    0.00  124.98  17.40  99.20
sdr               0.00    10.00    0.00   31.00     0.00 22544.00  1454.45     4.26  120.77    0.00  120.77  26.06  80.80
sdt               0.00     4.00    0.00   34.00     0.00 21448.00  1261.65     5.16  135.53    0.00  135.53  29.18  99.20
sdu               0.00    26.00    0.00   63.00     0.00 55988.00  1777.40     8.73  135.68    0.00  135.68  15.81  99.60
sdv               0.00    14.00    0.00   52.00     0.00 38296.00  1472.92     7.30  133.08    0.00  133.08  19.15  99.60
sdw               0.00     7.00    0.00   41.00     0.00 27408.00  1336.98     5.95  131.12    0.00  131.12  22.83  93.60
sdx               0.00    20.00    1.00   55.00     8.00 47960.00  1713.14     8.64  145.07  168.00  144.65  17.79  99.60
sdy               0.00    22.00    1.00   60.00     4.00 49544.00  1624.52     8.89  139.21  124.00  139.47  16.33  99.60
sds               0.00    13.00    0.00   54.00     0.00 39876.00  1476.89     7.51  133.41    0.00  133.41  18.44  99.60
sdq               0.00    15.00    0.00   45.00     0.00 36532.00  1623.64     7.03  139.29    0.00  139.29  21.24  95.60
sdz               7.00    13.00    1.00   36.00    32.00   244.00    14.92     2.12   57.30    8.00   58.67   5.19  19.20
dm-0              0.00     0.00    0.00   49.00     0.00   244.00     9.96     2.27   46.29    0.00   46.29   3.76  18.40
dm-1              0.00     0.00    8.00    0.00    32.00     0.00     8.00     0.06    8.00    8.00    0.00   1.00   0.80
sdaa              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00

avg-cpu:  %user   %nice %system %iowait  %steal   %idle
          49.25    0.00   22.66   12.84    0.00   15.25

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00    16.00    0.00   58.00     0.00 47800.00  1648.28     5.80  101.45    0.00  101.45  17.10  99.20
sdb               0.00    19.00    0.00   69.00     0.00 53568.00  1552.70     7.42  111.13    0.00  111.13  14.49 100.00
sdc               0.00    12.00    0.00   43.00     0.00 37344.00  1736.93     5.07  118.42    0.00  118.42  23.16  99.60
