       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.33      0.00      0.00  512524.4  303856.4
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  330824.8  284703.3
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00  392423.9  269458.6
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  468261.4  301770.2
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  477506.3  315219.2
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  470066.9  305392.8
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  450045.3  325257.4
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00  380284.2  312438.8
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  537539.6  378474.8
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  288927.4  188908.1
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  483865.9  298492.0
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  198722.0  209922.0
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  324842.3  259721.3
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00  274836.3  171660.1
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00  412578.2  273602.2
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00  458330.9  285925.4
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00  367773.9  243151.4
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.33      0.00      0.00  380757.9  283965.7
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  338708.8  248431.5
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  420296.8  278726.9
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  434313.3  279624.8
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  474979.2  302930.7
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  504325.1  320554.3
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00  486963.4  323441.3
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00  459962.4  324621.8
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.33      0.00      0.00  481543.5  303455.9
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  480280.6  310884.6
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00  512814.8  299531.7
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  478344.3  315199.9
    0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00  386050.0  275009.0
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  412869.8  315289.1
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  385482.8  285685.6
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  216611.4  166633.7
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00  522140.7  395603.5
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  371416.4  293233.9
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  452504.0  357856.5
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.33      0.00      0.00  399108.6  318236.8
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00  420413.3  343910.8
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00  347645.2  285888.8
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00  311310.5  227982.0
    0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00  486351.8  373222.0
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  466999.3  306429.6
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  503484.1  347232.8
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  472388.3  325964.0
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00  367455.5  265489.9
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  413563.1  311541.2
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  488667.3  327757.1
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  442248.8  314677.9
       eth0                eth1                eth2                eth3                eth4                eth5       
