Linux 3.13.0-63-generic (storage-node1) 	10/26/2015 	_x86_64_	(24 CPU)

10:37:38 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:41:31 AM  all   74.61    0.00   12.14    0.00    0.00    1.20    0.00    0.00    0.00   12.05
10:41:32 AM  all   65.30    0.00   12.30    0.00    0.00    1.62    0.00    0.00    0.00   20.79
10:41:33 AM  all   68.98    0.00   12.23    0.00    0.00    1.26    0.00    0.00    0.00   17.53
10:41:34 AM  all   72.65    0.00   11.76    0.00    0.00    1.12    0.00    0.00    0.00   14.47
10:41:35 AM  all   79.04    0.00   11.64    0.00    0.00    0.89    0.00    0.00    0.00    8.44
10:41:36 AM  all   63.90    0.00   11.87    0.00    0.00    1.27    0.00    0.00    0.00   22.96
10:41:37 AM  all   74.59    0.00   12.10    0.00    0.00    1.38    0.00    0.00    0.00   11.93
10:41:38 AM  all   63.67    0.00   12.23    0.00    0.00    1.37    0.00    0.00    0.00   22.73
10:41:39 AM  all   66.27    0.00   10.30    0.00    0.00    1.31    0.00    0.00    0.00   22.12
10:41:40 AM  all   70.51    0.00   11.49    0.04    0.00    0.77    0.00    0.00    0.00   17.18
10:41:41 AM  all   68.13    0.00   12.11    0.00    0.00    1.82    0.00    0.00    0.00   17.93
10:41:42 AM  all   72.94    0.00   10.25    0.00    0.00    0.78    0.00    0.00    0.00   16.04
10:41:43 AM  all   72.73    0.00   13.55    0.00    0.00    1.15    0.00    0.00    0.00   12.57
10:41:44 AM  all   69.23    0.00   11.98    0.00    0.00    1.49    0.00    0.00    0.00   17.31
10:41:45 AM  all   70.44    0.00   12.26    0.00    0.00    1.42    0.00    0.00    0.00   15.88
10:41:46 AM  all   74.96    0.00   10.67    0.00    0.00    0.98    0.00    0.00    0.00   13.40
10:41:47 AM  all   77.63    0.00   11.21    0.00    0.00    0.98    0.00    0.00    0.00   10.18
10:41:48 AM  all   80.61    0.00   10.18    0.00    0.00    0.72    0.00    0.00    0.00    8.48
10:41:49 AM  all   73.79    0.00   12.15    0.00    0.00    1.28    0.00    0.00    0.00   12.79
10:41:50 AM  all   73.76    0.00   12.69    0.00    0.00    1.33    0.00    0.00    0.00   12.22
10:41:51 AM  all   70.60    0.00   11.92    0.00    0.00    1.47    0.00    0.00    0.00   16.02
10:41:52 AM  all   72.73    0.00   11.31    0.00    0.00    1.87    0.00    0.00    0.00   14.09
10:41:53 AM  all   65.72    0.00   10.90    0.00    0.00    1.44    0.00    0.00    0.00   21.94
10:41:54 AM  all   68.38    0.00   11.31    0.04    0.00    1.18    0.00    0.00    0.00   19.08
10:41:55 AM  all   65.21    0.00   10.21    0.00    0.00    0.74    0.00    0.00    0.00   23.83
10:41:56 AM  all   70.14    0.00   10.42    0.00    0.00    1.52    0.00    0.00    0.00   17.93
10:41:57 AM  all   72.06    0.00   12.96    0.00    0.00    1.55    0.00    0.00    0.00   13.43
10:41:58 AM  all   71.92    0.00   13.39    0.00    0.00    0.95    0.00    0.00    0.00   13.74
10:41:59 AM  all   69.48    0.00   10.96    0.04    0.00    1.09    0.00    0.00    0.00   18.43
10:42:00 AM  all   68.50    0.00   11.83    0.00    0.00    1.20    0.00    0.00    0.00   18.46
