       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00  255273.2  116034.5
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  369010.5  215132.5
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  372931.0  183315.9
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  227003.7  187714.9
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  230374.8  253563.9
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  123211.0  209450.2
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  276938.2  253254.4
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  241964.4  275909.5
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  111582.9  248839.7
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  195120.0  294770.0
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  236136.0  288266.1
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00  260083.5  231001.0
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  234050.7  189264.8
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  317038.0  196828.3
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  268338.1  329957.8
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00  246095.4  196883.5
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  371003.6  196308.0
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  321355.8  247554.8
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  222838.7  196068.9
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  289852.1  209926.9
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  329848.5  159914.1
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  344362.4  160680.5
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  256610.6  224314.7
