       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1382.48   1850.49
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1096.95   1546.27
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00   1531.87   2052.28
    0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00   1254.06   1818.72
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1225.20   1628.88
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00   1209.02   1639.11
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1151.16   1575.14
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1393.99   1928.58
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1268.34   1746.19
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1198.66   1561.32
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1243.90   1531.29
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1141.59   1541.98
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1223.61   1682.76
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1209.07   1670.66
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00   1296.27   1686.32
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1213.40   1621.11
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00   1446.14   1882.94
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.33      0.00      0.00   1179.89   1632.81
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1166.83   1591.65
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1388.55   1776.35
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1323.88   1619.92
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00    703.12    895.36
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    635.89    830.78
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    801.79    997.14
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    605.48    745.05
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    763.16    883.40
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00    565.69    718.59
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    749.72    958.52
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    666.25    799.56
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.33      0.00      0.00    638.93    951.18
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1091.13   1271.38
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    673.37    945.55
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    827.03   1167.38
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    845.35   1118.77
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    528.17    949.21
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    550.36    579.67
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    696.24   1173.23
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00    594.56    896.93
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1023.29   1518.33
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    458.42    913.61
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.33      0.00      0.00    727.60   1112.50
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00    665.08   1020.46
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    672.71   1091.71
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    701.57   1035.08
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    761.15   1003.51
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    759.45   1089.32
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00    615.06    970.91
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    744.65   1173.66
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    866.97   1477.76
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    601.13    929.32
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    515.66    973.86
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    537.48    879.72
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    520.62    953.03
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    830.45   1204.02
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00    599.39   1079.15
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    659.61    985.90
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.33      0.00      0.00    484.50    959.90
    0.00      0.00      0.00      0.00      0.00      0.00      0.73      0.00      0.00      0.00    924.37   1335.24
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    612.67    935.50
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    742.57   1228.57
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    446.81    920.94
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    664.42   1196.48
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    628.66    906.97
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    700.54   1132.46
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    608.89   1001.73
    0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    778.19   1002.23
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    600.28    996.35
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    633.16    791.27
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    970.89   1243.20
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    542.47    687.02
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00    681.06   1266.05
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00    516.16    793.12
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    693.00   1043.91
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    570.54    748.01
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.33      0.00      0.00    597.50    780.84
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    560.86    839.29
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00    629.26    843.47
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    586.89    855.50
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    651.69    729.84
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    691.49    976.05
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00    531.51    863.07
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    580.21    788.49
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    723.68   1131.62
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    724.94   1279.90
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00    673.14    876.49
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    474.54    813.46
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    701.37    992.54
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.33      0.00      0.00    718.36   1059.07
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    481.41    759.80
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    647.26    718.02
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00    676.71    687.15
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    486.27    946.71
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    679.59   1424.22
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    666.00   1359.39
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    703.15   1701.43
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00    849.33   2115.41
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    580.90   1853.80
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    564.84   1712.52
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.33      0.00      0.00    703.14   1939.22
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    676.99   1761.69
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    695.19   2165.98
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00    814.39   1806.68
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    703.53   1845.34
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    445.60   2001.91
    0.00      0.00      0.00      0.00      0.00      0.00      0.78      0.00      0.00      0.00    972.68   2168.02
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    691.28   2024.15
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.33      0.00      0.00    566.24   1944.22
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    705.02   1838.29
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    832.42   1972.87
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    693.17   1776.57
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1165.28   2560.15
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    710.66   1636.96
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00    698.31   2244.96
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00    485.17   1765.85
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    826.68   2148.94
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00    883.79   2290.40
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.33      0.00      0.00    788.93   1860.98
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    776.86   1992.22
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    676.44   1427.53
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    794.78   1850.67
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    635.84   1960.21
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    869.10   1748.51
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    794.62   1923.11
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00    529.64   1690.79
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00    676.81   2132.15
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    776.36   1903.52
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00    842.35   1799.29
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    470.01   1488.27
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    642.79   1753.44
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    899.52   1985.98
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    651.29   1596.64
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00    658.87   2313.66
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    762.07   1655.51
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    735.43   1543.49
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.33      0.00      0.00    613.52   1809.02
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    650.07   2110.12
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    739.18   1696.94
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00    966.97   2362.25
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    628.25   1981.56
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    513.11   1715.44
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    825.20   2078.41
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    665.13   1928.23
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00    668.09   1802.90
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    631.46   1650.65
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    609.60   1873.21
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    661.17   1992.75
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    919.74   1864.95
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.33      0.00      0.00    883.48   1765.02
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    558.88   1773.35
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    414.09   1351.17
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    806.49   1859.60
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    777.31   1707.58
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00    493.87    579.92
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    512.62    549.85
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    853.82   2381.37
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    881.24   5400.40
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1220.34   5419.90
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.33      0.00      0.00    964.82   6360.53
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    920.71   4823.13
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    874.66   4714.08
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00    849.42   4903.54
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00   1177.59   4719.51
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    848.06   4846.25
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    897.90   5388.06
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1109.15   6589.90
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    966.87   5544.55
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1010.31   5695.92
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1056.51   5273.80
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    946.81   4788.39
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1012.54   5596.89
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.33      0.00      0.00    990.93   4988.53
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1037.50   5646.76
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    921.21   4421.30
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    954.43   4975.70
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    923.34   4875.47
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1054.34   5183.23
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00    871.00   5072.35
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    968.53   5432.65
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1013.34   5544.98
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00    992.07   5180.84
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    825.43   4891.76
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1024.74   5736.14
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1202.50   5002.04
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1043.71   4852.92
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    876.24   5006.77
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1033.87   4761.85
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    950.35   5016.45
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    965.95   5827.44
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    944.75   5551.21
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1021.22   5412.04
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.33      0.00      0.00   1089.97   4947.92
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1111.84   6441.45
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1054.00   5448.69
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    878.50   4635.36
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    879.71   5861.58
    0.00      0.00      0.00      0.00      0.00      0.00      0.78      0.00      0.00      0.00    915.41   5027.15
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1073.65   5211.63
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1191.44   5666.87
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.33      0.00      0.00    874.69   4401.15
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    766.86   4887.82
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1126.76   5249.28
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    964.31   4964.93
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1081.69   5879.52
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00    775.43   5314.41
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1021.29   5602.17
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    913.75   5428.53
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1035.68   4427.90
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.33      0.00      0.00    956.44   5686.46
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    976.47   5972.52
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    951.33   5475.17
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    995.85   6233.14
    0.00      0.00      0.00      0.00      0.00      0.00      0.72      0.00      0.00      0.00    782.88   4862.09
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    889.66   5410.75
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1118.21   5466.74
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    808.94   3989.53
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    696.62    736.26
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    572.26    603.26
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    872.52   2950.91
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1438.75   9107.91
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1109.79   7157.15
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00   1246.16   8157.60
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.33      0.00      0.00   1170.53   7701.92
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1148.28   8662.36
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1021.31   8157.53
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1385.93   7381.26
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1083.67   8149.86
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1137.11   7493.23
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1148.35   7999.88
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1073.83   8483.51
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00   1057.15   6701.73
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1164.82   8201.32
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1121.78   8120.46
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.33      0.00      0.00   1206.62   7849.65
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00   1034.58   7303.00
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1081.45   7729.92
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1281.93   8991.99
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1256.68   7785.84
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1077.95   8598.82
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00   1175.28   8768.29
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1229.20   7299.60
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00   1101.35   7713.27
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1066.82   8152.46
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1081.24   7153.67
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1113.04   7595.44
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1305.51   7353.12
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1555.00  10726.86
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1006.48   7071.71
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.33      0.00      0.00   1119.53   7189.56
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1213.11   8335.60
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1102.55   7159.66
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1126.25   7507.95
    0.00      0.00      0.00      0.00      0.00      0.00      0.78      0.00      0.00      0.00   1122.49   8370.04
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1109.94   8688.18
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1279.37   8394.47
