       p2p2       
 KB/s in  KB/s out
 1824.41  132708.0
 2493.06  150860.6
 2043.06  160834.8
 1366.30  138799.4
 1420.93  154277.8
 2002.28  137514.0
 2751.78  152002.9
       p2p2       
 KB/s in  KB/s out
 1464.67  152816.7
 1470.19  127414.3
 1458.19  127548.6
 1761.62  163476.2
 2578.82  141095.5
 2131.66  160999.7
 1464.96  139137.4
 1574.07  153608.3
 1782.16  153256.0
 1936.24  153414.2
 2728.74  160002.1
 1325.85  138983.8
 1287.19  138691.9
 1688.20  167250.1
 2981.82  158344.3
 1558.97  143268.2
 1592.17  143515.6
 1424.15  153640.7
 1671.28  145845.9
 2759.08  138665.6
 1722.94  135581.1
 1372.28  149191.6
       p2p2       
 KB/s in  KB/s out
 1696.64  141478.2
 1710.11  152209.1
 1716.39  150762.4
 2612.73  153031.5
 1365.44  151192.5
 1471.12  168856.7
 1688.25  148867.8
 2793.64  149785.5
 1586.74  142963.4
 1271.18  154482.4
 1266.93  156181.8
 1814.42  127013.6
 2435.60  149119.3
 2148.03  146675.6
 1394.06  144610.7
 1430.06  152769.7
 1887.38  152740.6
 2680.26  168347.5
 1579.61  128742.5
 1554.28  148176.7
 1424.90  144388.0
 1698.42  162246.9
       p2p2       
 KB/s in  KB/s out
 2134.02  152949.2
 2292.64  151883.9
 1428.04  146852.5
 1481.26  165593.4
 1890.74  118674.7
 2933.05  147656.1
